run_id,loop,T,ts,stats_start_step,estimator,solver,RMSE,max_norm_err,MHE_scheme,MHE_horizon,mean_solver_time,median_solver_time,std_solver_time,min_solver_time,max_solver_time
51c9ba33,3,5.0,0.01,0,MHE (PCIP),iterative-cg1,0.30258652455576573,6.440757537113256,"single-shooting, smoothing",10,1.0179721858083506,0.9909000364132226,0.10908738645767382,0.7068999693728983,1.3543000095523894
51c9ba33,3,5.0,0.01,0,MHE (PCIP+L1AO),iterative-cg1,0.25460969044250326,6.440757537113256,"single-shooting, smoothing",10,1.021796989414881,1.0118000209331512,0.08943150973705306,0.7933999877423048,1.2759999954141676
51c9ba33,4,5.0,0.01,0,EKF,,nan,nan,,,0.14078802396143655,0.14078802396143655,0.0,0.14078802396143655,0.14078802396143655
51c9ba33,4,5.0,0.01,0,MHE (OSQP),osqp,nan,nan,"single-shooting, smoothing",10,2.849131245360089,2.934899996034801,1.0107659774378723,0.4856999730691314,5.668399971909821
51c9ba33,4,5.0,0.01,0,MHE (PCIP),iterative-cg1,nan,nan,"single-shooting, smoothing",10,1.927715272148337,1.9066500244662166,0.11386971555905176,1.7303000204265118,2.2750000352971256
51c9ba33,4,5.0,0.01,0,MHE (PCIP+L1AO),iterative-cg1,nan,nan,"single-shooting, smoothing",10,3.0486211014578757,3.034900000784546,0.10769482124087867,2.8164999675936997,3.3552999957464635
51c9ba33,5,5.0,0.01,0,EKF,,6.282289587889058,6.577774868075194,,,0.13710319356409137,0.13710319356409137,0.0,0.13710319356409137,0.13710319356409137
51c9ba33,5,5.0,0.01,0,MHE (OSQP),osqp,0.4393224734559479,6.577774868075194,"single-shooting, smoothing",10,2.883217875353074,2.873999997973442,0.0415374283639491,2.8036999865435064,3.012599947396666
51c9ba33,5,5.0,0.01,0,MHE (PCIP),iterative-cg1,0.38329488303841314,6.577774868075194,"single-shooting, smoothing",10,0.9911723780930362,0.9833999793045223,0.06703094770840475,0.8208000217564404,1.180299965199083
51c9ba33,5,5.0,0.01,0,MHE (PCIP+L1AO),iterative-cg1,0.37273590993949085,6.577774868075194,"single-shooting, smoothing",10,1.0587217207367141,1.0376999853178859,0.11456039315377382,0.7611000328324735,1.3886999804526567
51c9ba33,6,5.0,0.01,0,EKF,,6.299421017058511,7.161487460978398,,,0.1374419162583402,0.13744191625834018,2.7755575615628914e-17,0.13744191625834018,0.13744191625834018
51c9ba33,6,5.0,0.01,0,MHE (OSQP),osqp,0.3014256209000058,7.161487460978398,"single-shooting, smoothing",10,2.9348734128015006,2.9195999959483743,0.06605995153721321,2.7449000044725835,3.137200023047626
51c9ba33,6,5.0,0.01,0,MHE (PCIP),iterative-cg1,0.4248546002323289,7.161487460978398,"single-shooting, smoothing",10,1.0352685231898913,1.0215999791398644,0.09534899223305149,0.8447000291198492,1.3042999780736864
51c9ba33,6,5.0,0.01,0,MHE (PCIP+L1AO),iterative-cg1,0.38429329400552814,7.161487460978398,"single-shooting, smoothing",10,1.0320463691167454,1.0225499863736331,0.07355804568020989,0.8549999911338091,1.256899966392666
51c9ba33,7,5.0,0.01,0,EKF,,6.266793540391533,6.4263456450156875,,,0.13877604792950432,0.13877604792950426,5.551115123125783e-17,0.13877604792950426,0.13877604792950426
51c9ba33,7,5.0,0.01,0,MHE (OSQP),osqp,0.3235231193066593,6.4263456450156875,"single-shooting, smoothing",10,2.911765338576004,2.8957000467926264,0.06113528911010681,2.764000033494085,3.1009999802336097
51c9ba33,7,5.0,0.01,0,MHE (PCIP),iterative-cg1,0.31768268580131076,6.4263456450156875,"single-shooting, smoothing",10,1.050708824626812,1.0264500160701573,0.12150944738630358,0.8005999843589962,1.3721000286750495
51c9ba33,7,5.0,0.01,0,MHE (PCIP+L1AO),iterative-cg1,0.2983502070106263,6.4263456450156875,"single-shooting, smoothing",10,1.0395957159757918,1.0249000042676926,0.0900551064918085,0.8483999990858138,1.2997000012546778
51c9ba33,8,5.0,0.01,0,EKF,,6.274825826204366,6.357341423046877,,,0.13907345306005572,0.13907345306005575,2.7755575615628914e-17,0.13907345306005575,0.13907345306005575
51c9ba33,8,5.0,0.01,0,MHE (OSQP),osqp,0.2918184923318325,6.211212578393946,"single-shooting, smoothing",10,2.9116860422778883,2.905000001192093,0.039589644201112245,2.8381000156514347,3.0402999836951494
51c9ba33,8,5.0,0.01,0,MHE (PCIP),iterative-cg1,0.31755516387119587,6.211212578393946,"single-shooting, smoothing",10,1.0217947139154655,1.0115000186488032,0.08653516269007719,0.8501000120304525,1.267799991182983
51c9ba33,8,5.0,0.01,0,MHE (PCIP+L1AO),iterative-cg1,0.33551641052139297,6.211212578393946,"single-shooting, smoothing",10,1.0274904876077118,1.0196000221185386,0.06992465388733689,0.8343000081367791,1.2237000046297908
51c9ba33,9,5.0,0.01,0,EKF,,nan,nan,,,0.13792834339009044,0.13792834339009044,0.0,0.13792834339009044,0.13792834339009044
51c9ba33,9,5.0,0.01,0,MHE (OSQP),osqp,nan,nan,"single-shooting, smoothing",10,3.042373467683412,2.9734999989159405,0.9811307690031502,0.8421000093221664,5.961199989542365
51c9ba33,9,5.0,0.01,0,MHE (PCIP),iterative-cg1,nan,nan,"single-shooting, smoothing",10,1.9831765966267538,1.9555999897420406,0.12975634368163302,1.721800013910979,2.3607999901287258
51c9ba33,9,5.0,0.01,0,MHE (PCIP+L1AO),iterative-cg1,nan,nan,"single-shooting, smoothing",10,3.0967219531104515,3.0699500057380646,0.13960263174328766,2.8539999620988965,3.4866000059992075
51c9ba33,10,5.0,0.01,0,EKF,,12085.52440232725,26608.56506652163,,,0.13969161667621244,0.13969161667621244,0.0,0.13969161667621244,0.13969161667621244
51c9ba33,10,5.0,0.01,0,MHE (OSQP),osqp,nan,nan,"single-shooting, smoothing",10,2.758007700322196,2.760850009508431,1.9801304241061197,0.19150000298395753,8.513099979609251
51c9ba33,10,5.0,0.01,0,MHE (PCIP),iterative-cg1,nan,nan,"single-shooting, smoothing",10,1.8646297218602081,1.8528999935369939,0.0842895495193263,1.670299971010536,2.110400004312396
51c9ba33,10,5.0,0.01,0,MHE (PCIP+L1AO),iterative-cg1,nan,nan,"single-shooting, smoothing",10,2.985382496018624,2.9718000441789627,0.09069907834887095,2.8185999835841358,3.2437999616377056
51c9ba33,11,5.0,0.01,0,EKF,,nan,nan,,,0.1407718562898403,0.14077185628984026,2.7755575615628914e-17,0.14077185628984026,0.14077185628984026
51c9ba33,11,5.0,0.01,0,MHE (OSQP),osqp,nan,nan,"single-shooting, smoothing",10,3.3525724128563086,3.009800042491406,1.0869466175091518,0.7252999930642545,6.1369999893940985
51c9ba33,11,5.0,0.01,0,MHE (PCIP),iterative-cg1,nan,nan,"single-shooting, smoothing",10,1.9015797787640047,1.887399994302541,0.09781587879260478,1.563900033943355,2.2060999763198197
51c9ba33,11,5.0,0.01,0,MHE (PCIP+L1AO),iterative-cg1,nan,nan,"single-shooting, smoothing",10,3.000450790951666,2.9903000104241073,0.08671225432622202,2.8397999703884125,3.2606000313535333
51c9ba33,12,5.0,0.01,0,EKF,,6.295347007029701,6.716469663716588,,,0.1383614770514136,0.13836147705141358,2.7755575615628914e-17,0.13836147705141358,0.13836147705141358
51c9ba33,12,5.0,0.01,0,MHE (OSQP),osqp,2.4196315590793636,7.115722951024017,"single-shooting, smoothing",10,3.071203686094152,2.9341000481508672,0.3617372960859867,2.12020002072677,4.3394999811425805
