run_id,loop,estimator,T,time,estimation_error_norm
5274f047,40,LMHE1,5.0,3.47,0.306707
5274f047,40,LMHE2,5.0,3.47,0.171949
5274f047,40,LMHE3,5.0,3.47,0.170327
5274f047,40,EKF,5.0,3.48,0.366364
5274f047,40,LMHE1,5.0,3.48,0.301700
5274f047,40,LMHE2,5.0,3.48,0.168568
5274f047,40,LMHE3,5.0,3.48,0.162024
5274f047,40,EKF,5.0,3.49,0.388375
5274f047,40,LMHE1,5.0,3.49,0.322245
5274f047,40,LMHE2,5.0,3.49,0.199663
5274f047,40,LMHE3,5.0,3.49,0.177610
5274f047,40,EKF,5.0,3.50,0.380709
5274f047,40,LMHE1,5.0,3.50,0.314685
5274f047,40,LMHE2,5.0,3.50,0.162421
5274f047,40,LMHE3,5.0,3.50,0.165199
5274f047,40,EKF,5.0,3.51,0.379536
5274f047,40,LMHE1,5.0,3.51,0.316618
5274f047,40,LMHE2,5.0,3.51,0.181577
5274f047,40,LMHE3,5.0,3.51,0.166943
5274f047,40,EKF,5.0,3.52,0.387859
5274f047,40,LMHE1,5.0,3.52,0.326396
5274f047,40,LMHE2,5.0,3.52,0.190584
5274f047,40,LMHE3,5.0,3.52,0.175130
5274f047,40,EKF,5.0,3.53,0.383635
5274f047,40,LMHE1,5.0,3.53,0.317146
5274f047,40,LMHE2,5.0,3.53,0.141924
5274f047,40,LMHE3,5.0,3.53,0.154205
5274f047,40,EKF,5.0,3.54,0.382430
5274f047,40,LMHE1,5.0,3.54,0.316713
5274f047,40,LMHE2,5.0,3.54,0.154182
5274f047,40,LMHE3,5.0,3.54,0.150436
5274f047,40,EKF,5.0,3.55,0.395114
5274f047,40,LMHE1,5.0,3.55,0.332414
5274f047,40,LMHE2,5.0,3.55,0.186892
5274f047,40,LMHE3,5.0,3.55,0.166745
5274f047,40,EKF,5.0,3.56,0.382183
5274f047,40,LMHE1,5.0,3.56,0.322442
5274f047,40,LMHE2,5.0,3.56,0.155034
5274f047,40,LMHE3,5.0,3.56,0.155872
5274f047,40,EKF,5.0,3.57,0.389147
5274f047,40,LMHE1,5.0,3.57,0.329473
5274f047,40,LMHE2,5.0,3.57,0.165740
5274f047,40,LMHE3,5.0,3.57,0.159233
5274f047,40,EKF,5.0,3.58,0.394614
5274f047,40,LMHE1,5.0,3.58,0.333833
5274f047,40,LMHE2,5.0,3.58,0.158869
5274f047,40,LMHE3,5.0,3.58,0.158874
5274f047,40,EKF,5.0,3.59,0.408549
5274f047,40,LMHE1,5.0,3.59,0.345979
5274f047,40,LMHE2,5.0,3.59,0.172623
5274f047,40,LMHE3,5.0,3.59,0.167822
5274f047,40,EKF,5.0,3.60,0.393459
5274f047,40,LMHE1,5.0,3.60,0.330900
5274f047,40,LMHE2,5.0,3.60,0.128393
5274f047,40,LMHE3,5.0,3.60,0.148491
5274f047,40,EKF,5.0,3.61,0.390968
5274f047,40,LMHE1,5.0,3.61,0.326034
5274f047,40,LMHE2,5.0,3.61,0.134747
5274f047,40,LMHE3,5.0,3.61,0.142842
