run_id,Q,N,loop,estimator,T,time,estimation_error_norm
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,0.93,0.233962
52f3cac1,Q1,10,1,EKF,30,0.94,0.263562
52f3cac1,Q1,10,1,MHE (baseline N=10),30,0.94,0.294662
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,0.94,0.382261
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,0.94,0.236178
52f3cac1,Q1,10,1,EKF,30,0.95,0.270588
52f3cac1,Q1,10,1,MHE (baseline N=10),30,0.95,0.301212
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,0.95,0.36968
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,0.95,0.23864
52f3cac1,Q1,10,1,EKF,30,0.96,0.262278
52f3cac1,Q1,10,1,MHE (baseline N=10),30,0.96,0.282819
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,0.96,0.380895
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,0.96,0.243521
52f3cac1,Q1,10,1,EKF,30,0.97,0.272189
52f3cac1,Q1,10,1,MHE (baseline N=10),30,0.97,0.299109
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,0.97,0.332639
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,0.97,0.230187
52f3cac1,Q1,10,1,EKF,30,0.98,0.258744
52f3cac1,Q1,10,1,MHE (baseline N=10),30,0.98,0.27108
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,0.98,0.361104
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,0.98,0.239864
52f3cac1,Q1,10,1,EKF,30,0.99,0.263165
52f3cac1,Q1,10,1,MHE (baseline N=10),30,0.99,0.27399
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,0.99,0.344159
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,0.99,0.238423
52f3cac1,Q1,10,1,EKF,30,1,0.254415
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1,0.260952
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1,0.331249
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1,0.231612
52f3cac1,Q1,10,1,EKF,30,1.01,0.255607
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.01,0.256263
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.01,0.337886
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.01,0.239654
52f3cac1,Q1,10,1,EKF,30,1.02,0.267719
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.02,0.274147
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.02,0.305966
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.02,0.234164
52f3cac1,Q1,10,1,EKF,30,1.03,0.260184
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.03,0.261005
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.03,0.305407
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.03,0.232953
52f3cac1,Q1,10,1,EKF,30,1.04,0.266453
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.04,0.269723
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.04,0.275511
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.04,0.22527
52f3cac1,Q1,10,1,EKF,30,1.05,0.27715
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.05,0.282759
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.05,0.26297
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.05,0.228412
52f3cac1,Q1,10,1,EKF,30,1.06,0.264659
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.06,0.262084
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.06,0.281966
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.06,0.230495
52f3cac1,Q1,10,1,EKF,30,1.07,0.270044
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.07,0.267503
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.07,0.2775
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.07,0.233868
52f3cac1,Q1,10,1,EKF,30,1.08,0.259837
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.08,0.252441
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.08,0.276212
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.08,0.229641
52f3cac1,Q1,10,1,EKF,30,1.09,0.255621
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.09,0.240287
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.09,0.299156
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.09,0.239342
52f3cac1,Q1,10,1,EKF,30,1.1,0.262402
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.1,0.251287
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.1,0.277231
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.1,0.234417
52f3cac1,Q1,10,1,EKF,30,1.11,0.272789
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.11,0.261924
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.11,0.278896
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.11,0.240461
52f3cac1,Q1,10,1,EKF,30,1.12,0.274297
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.12,0.264027
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.12,0.270882
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.12,0.239069
52f3cac1,Q1,10,1,EKF,30,1.13,0.265299
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.13,0.248578
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.13,0.283924
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.13,0.239784
52f3cac1,Q1,10,1,EKF,30,1.14,0.261906
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.14,0.246025
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.14,0.269566
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.14,0.232911
52f3cac1,Q1,10,1,EKF,30,1.15,0.271844
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.15,0.258912
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.15,0.259362
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.15,0.233938
52f3cac1,Q1,10,1,EKF,30,1.16,0.2752
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.16,0.262567
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.16,0.259528
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.16,0.236177
52f3cac1,Q1,10,1,EKF,30,1.17,0.277462
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.17,0.263325
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.17,0.268703
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.17,0.240911
52f3cac1,Q1,10,1,EKF,30,1.18,0.278583
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.18,0.2641
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.18,0.26912
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.18,0.242088
52f3cac1,Q1,10,1,EKF,30,1.19,0.274334
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.19,0.261342
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.19,0.252987
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.19,0.234396
52f3cac1,Q1,10,1,EKF,30,1.2,0.279715
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.2,0.270954
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.2,0.238113
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.2,0.234255
52f3cac1,Q1,10,1,EKF,30,1.21,0.269776
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.21,0.259845
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.21,0.229402
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.21,0.224381
52f3cac1,Q1,10,1,EKF,30,1.22,0.274632
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.22,0.264877
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.22,0.231839
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.22,0.227083
52f3cac1,Q1,10,1,EKF,30,1.23,0.266562
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.23,0.254505
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.23,0.232702
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.23,0.220241
52f3cac1,Q1,10,1,EKF,30,1.24,0.265224
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.24,0.251131
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.24,0.242657
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.24,0.221341
52f3cac1,Q1,10,1,EKF,30,1.25,0.261202
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.25,0.247556
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.25,0.238002
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.25,0.218212
52f3cac1,Q1,10,1,EKF,30,1.26,0.267334
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.26,0.254639
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.26,0.239949
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.26,0.222714
52f3cac1,Q1,10,1,EKF,30,1.27,0.275586
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.27,0.263533
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.27,0.247325
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.27,0.230425
52f3cac1,Q1,10,1,EKF,30,1.28,0.271371
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.28,0.259205
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.28,0.244874
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.28,0.227074
52f3cac1,Q1,10,1,EKF,30,1.29,0.257599
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.29,0.246916
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.29,0.226038
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.29,0.214033
52f3cac1,Q1,10,1,EKF,30,1.3,0.245194
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.3,0.234818
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.3,0.215487
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.3,0.203741
52f3cac1,Q1,10,1,EKF,30,1.31,0.244523
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.31,0.234232
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.31,0.218224
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.31,0.204722
52f3cac1,Q1,10,1,EKF,30,1.32,0.238688
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.32,0.228424
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.32,0.215682
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.32,0.200787
52f3cac1,Q1,10,1,EKF,30,1.33,0.237956
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.33,0.229436
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.33,0.211499
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.33,0.201083
52f3cac1,Q1,10,1,EKF,30,1.34,0.242714
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.34,0.23498
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.34,0.215507
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.34,0.2058
52f3cac1,Q1,10,1,EKF,30,1.35,0.23134
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.35,0.226059
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.35,0.197658
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.35,0.196268
52f3cac1,Q1,10,1,EKF,30,1.36,0.226511
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.36,0.222793
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.36,0.191136
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.36,0.193891
52f3cac1,Q1,10,1,EKF,30,1.37,0.23548
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.37,0.236084
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.37,0.190502
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.37,0.206497
52f3cac1,Q1,10,1,EKF,30,1.38,0.228577
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.38,0.22946
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.38,0.184821
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.38,0.201272
52f3cac1,Q1,10,1,EKF,30,1.39,0.229653
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.39,0.230568
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.39,0.188106
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.39,0.203424
52f3cac1,Q1,10,1,EKF,30,1.4,0.225771
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.4,0.226277
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.4,0.187071
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.4,0.200474
52f3cac1,Q1,10,1,EKF,30,1.41,0.222363
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.41,0.222977
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.41,0.184686
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.41,0.198193
52f3cac1,Q1,10,1,EKF,30,1.42,0.224546
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.42,0.226111
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.42,0.186969
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.42,0.20373
52f3cac1,Q1,10,1,EKF,30,1.43,0.216989
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.43,0.216236
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.43,0.186288
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.43,0.193693
52f3cac1,Q1,10,1,EKF,30,1.44,0.221575
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.44,0.222848
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.44,0.185618
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.44,0.199523
52f3cac1,Q1,10,1,EKF,30,1.45,0.22181
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.45,0.223866
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.45,0.184844
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.45,0.201439
52f3cac1,Q1,10,1,EKF,30,1.46,0.222399
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.46,0.224517
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.46,0.186426
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.46,0.202876
52f3cac1,Q1,10,1,EKF,30,1.47,0.225124
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.47,0.2271
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.47,0.191277
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.47,0.205868
52f3cac1,Q1,10,1,EKF,30,1.48,0.227293
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.48,0.229324
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.48,0.194884
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.48,0.209394
52f3cac1,Q1,10,1,EKF,30,1.49,0.214484
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.49,0.213326
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.49,0.191152
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.49,0.196556
52f3cac1,Q1,10,1,EKF,30,1.5,0.209103
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.5,0.205135
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.5,0.195085
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.5,0.191974
52f3cac1,Q1,10,1,EKF,30,1.51,0.206875
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.51,0.204037
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.51,0.189054
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.51,0.191064
52f3cac1,Q1,10,1,EKF,30,1.52,0.209537
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.52,0.205054
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.52,0.199828
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.52,0.192734
52f3cac1,Q1,10,1,EKF,30,1.53,0.213481
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.53,0.209783
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.53,0.202157
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.53,0.197377
52f3cac1,Q1,10,1,EKF,30,1.54,0.217885
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.54,0.212741
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.54,0.2141
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.54,0.202513
52f3cac1,Q1,10,1,EKF,30,1.55,0.21835
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.55,0.213179
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.55,0.213701
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.55,0.203645
52f3cac1,Q1,10,1,EKF,30,1.56,0.22364
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.56,0.216959
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.56,0.225389
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.56,0.209954
52f3cac1,Q1,10,1,EKF,30,1.57,0.221893
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.57,0.218633
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.57,0.212907
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.57,0.208556
52f3cac1,Q1,10,1,EKF,30,1.58,0.219099
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.58,0.213918
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.58,0.214947
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.58,0.206117
52f3cac1,Q1,10,1,EKF,30,1.59,0.219878
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.59,0.212084
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.59,0.223636
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.59,0.207888
52f3cac1,Q1,10,1,EKF,30,1.6,0.221855
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.6,0.215742
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.6,0.220981
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.6,0.210164
52f3cac1,Q1,10,1,EKF,30,1.61,0.225548
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.61,0.220031
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.61,0.224231
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.61,0.214684
52f3cac1,Q1,10,1,EKF,30,1.62,0.227585
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.62,0.222016
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.62,0.227608
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.62,0.217383
52f3cac1,Q1,10,1,EKF,30,1.63,0.228653
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.63,0.221748
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.63,0.233161
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.63,0.219043
52f3cac1,Q1,10,1,EKF,30,1.64,0.234496
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.64,0.228562
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.64,0.238731
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.64,0.225929
52f3cac1,Q1,10,1,EKF,30,1.65,0.2354
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.65,0.229802
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.65,0.240077
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.65,0.227664
52f3cac1,Q1,10,1,EKF,30,1.66,0.237372
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.66,0.232493
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.66,0.2422
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.66,0.230707
52f3cac1,Q1,10,1,EKF,30,1.67,0.23972
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.67,0.237592
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.67,0.241757
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.67,0.234991
52f3cac1,Q1,10,1,EKF,30,1.68,0.238717
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.68,0.234293
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.68,0.245971
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.68,0.23401
52f3cac1,Q1,10,1,EKF,30,1.69,0.236024
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.69,0.235927
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.69,0.236259
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.69,0.233465
52f3cac1,Q1,10,1,EKF,30,1.7,0.242466
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.7,0.242801
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.7,0.24661
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.7,0.242055
52f3cac1,Q1,10,1,EKF,30,1.71,0.242783
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.71,0.241886
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.71,0.251096
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.71,0.24303
52f3cac1,Q1,10,1,EKF,30,1.72,0.241939
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.72,0.241096
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.72,0.251115
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.72,0.242872
52f3cac1,Q1,10,1,EKF,30,1.73,0.256012
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.73,0.258461
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.73,0.265959
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.73,0.261061
52f3cac1,Q1,10,1,EKF,30,1.74,0.256339
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.74,0.25812
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.74,0.267625
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.74,0.261331
52f3cac1,Q1,10,1,EKF,30,1.75,0.249422
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.75,0.252617
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.75,0.257096
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.75,0.254566
52f3cac1,Q1,10,1,EKF,30,1.76,0.237146
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.76,0.239915
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.76,0.243207
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.76,0.241148
52f3cac1,Q1,10,1,EKF,30,1.77,0.230693
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.77,0.23327
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.77,0.236181
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.77,0.234164
52f3cac1,Q1,10,1,EKF,30,1.78,0.224862
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.78,0.228945
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.78,0.228029
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.78,0.229038
52f3cac1,Q1,10,1,EKF,30,1.79,0.218055
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.79,0.222064
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.79,0.220483
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.79,0.221982
52f3cac1,Q1,10,1,EKF,30,1.8,0.223667
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.8,0.22935
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.8,0.227237
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.8,0.229371
52f3cac1,Q1,10,1,EKF,30,1.81,0.222251
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.81,0.229158
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.81,0.224842
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.81,0.228842
52f3cac1,Q1,10,1,EKF,30,1.82,0.218404
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.82,0.225241
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.82,0.220296
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.82,0.224429
52f3cac1,Q1,10,1,EKF,30,1.83,0.225394
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.83,0.233645
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.83,0.228163
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.83,0.23273
52f3cac1,Q1,10,1,EKF,30,1.84,0.230069
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.84,0.238644
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.84,0.233612
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.84,0.237383
52f3cac1,Q1,10,1,EKF,30,1.85,0.233888
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.85,0.242673
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.85,0.238558
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.85,0.241113
52f3cac1,Q1,10,1,EKF,30,1.86,0.239771
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.86,0.248795
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.86,0.245586
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.86,0.247153
52f3cac1,Q1,10,1,EKF,30,1.87,0.23595
52f3cac1,Q1,10,1,MHE (baseline N=10),30,1.87,0.244547
52f3cac1,Q1,10,1,MHE (PCIP N=10),30,1.87,0.239974
52f3cac1,Q1,10,1,MHE (PCIP+L1AO N=10),30,1.87,0.241956
